BASE_YEAR,BASE_MONTH,MANAGE_CODE_NAME,CLASS_NO_NAME,AGE_DC,VALUE
2019,9,해운대인문학도서관,종교,40,6
2019,9,해운대인문학도서관,종교,50,22
2019,9,해운대인문학도서관,종교,60,8
2019,9,해운대인문학도서관,종교,70,14
2019,9,해운대인문학도서관,종교,80,3
2019,9,해운대인문학도서관,철학,10,48
2019,9,해운대인문학도서관,철학,20,39
2019,9,해운대인문학도서관,철학,30,7
2019,9,해운대인문학도서관,철학,40,28
2019,9,해운대인문학도서관,철학,50,66
2019,9,해운대인문학도서관,철학,60,13
2019,9,해운대인문학도서관,철학,70,15
2019,9,해운대인문학도서관,철학,80,5
2019,9,해운대인문학도서관,총류,10,42
2019,9,해운대인문학도서관,총류,20,29
2019,9,해운대인문학도서관,총류,30,4
2019,9,해운대인문학도서관,총류,40,45
2019,9,해운대인문학도서관,총류,50,58
2019,9,해운대인문학도서관,총류,60,7
2019,9,해운대인문학도서관,총류,70,18
2019,9,해운대인문학도서관,총류,80,2
2019,9,화명도서관,기술과학,10,124
2019,9,화명도서관,기술과학,20,116
2019,9,화명도서관,기술과학,30,78
2019,9,화명도서관,기술과학,40,347
2019,9,화명도서관,기술과학,50,366
2019,9,화명도서관,기술과학,60,131
2019,9,화명도서관,기술과학,70,72
2019,9,화명도서관,기술과학,80,12
2019,9,화명도서관,기술과학,90,1
2019,9,화명도서관,문학,10,1560
2019,9,화명도서관,문학,20,932
2019,9,화명도서관,문학,30,491
2019,9,화명도서관,문학,40,1605
2019,9,화명도서관,문학,50,2754
2019,9,화명도서관,문학,60,769
2019,9,화명도서관,문학,70,663
2019,9,화명도서관,문학,80,114
2019,9,화명도서관,문학,90,34
2019,9,화명도서관,사회과학,10,270
2019,9,화명도서관,사회과학,20,283
2019,9,화명도서관,사회과학,30,199
2019,9,화명도서관,사회과학,40,482
2019,9,화명도서관,사회과학,50,735
2019,9,화명도서관,사회과학,60,244
2019,9,화명도서관,사회과학,70,96
2019,9,화명도서관,사회과학,80,11
2019,9,화명도서관,언어,10,258
2019,9,화명도서관,언어,20,194
2019,9,화명도서관,언어,30,20
2019,9,화명도서관,언어,40,218
2019,9,화명도서관,언어,50,407
2019,9,화명도서관,언어,60,53
2019,9,화명도서관,언어,70,14
2019,9,화명도서관,언어,80,6
2019,9,화명도서관,역사,10,249
2019,9,화명도서관,역사,20,259
2019,9,화명도서관,역사,30,71
2019,9,화명도서관,역사,40,261
2019,9,화명도서관,역사,50,558
2019,9,화명도서관,역사,60,144
2019,9,화명도서관,역사,70,87
2019,9,화명도서관,역사,80,11
2019,9,화명도서관,역사,90,4
2019,9,화명도서관,예술,10,89
2019,9,화명도서관,예술,20,167
2019,9,화명도서관,예술,30,44
2019,9,화명도서관,예술,40,115
2019,9,화명도서관,예술,50,250
2019,9,화명도서관,예술,60,49
2019,9,화명도서관,예술,70,21
2019,9,화명도서관,예술,80,8
2019,9,화명도서관,자연과학,10,455
2019,9,화명도서관,자연과학,20,409
2019,9,화명도서관,자연과학,30,22
2019,9,화명도서관,자연과학,40,382
2019,9,화명도서관,자연과학,50,723
2019,9,화명도서관,자연과학,60,63
2019,9,화명도서관,자연과학,70,27
2019,9,화명도서관,자연과학,80,19
2019,9,화명도서관,종교,10,31
2019,9,화명도서관,종교,20,11
2019,9,화명도서관,종교,30,24
2019,9,화명도서관,종교,40,23
2019,9,화명도서관,종교,50,71
2019,9,화명도서관,종교,60,33
2019,9,화명도서관,종교,70,14
2019,9,화명도서관,종교,80,1
2019,9,화명도서관,철학,10,47
2019,9,화명도서관,철학,20,78
2019,9,화명도서관,철학,30,102
2019,9,화명도서관,철학,40,132
2019,9,화명도서관,철학,50,234
2019,9,화명도서관,철학,60,129
2019,9,화명도서관,철학,70,45
2019,9,화명도서관,철학,80,13
2019,9,화명도서관,총류,10,79
2019,9,화명도서관,총류,20,60
2019,9,화명도서관,총류,30,36
2019,9,화명도서관,총류,40,82
2019,9,화명도서관,총류,50,174
2019,9,화명도서관,총류,60,36
2019,9,화명도서관,총류,70,25
2019,9,화명도서관,총류,80,6
2019,10,강서기적의도서관,기술과학,10,99
2019,10,강서기적의도서관,기술과학,20,40
2019,10,강서기적의도서관,기술과학,30,10
2019,10,강서기적의도서관,기술과학,40,170
2019,10,강서기적의도서관,기술과학,50,132
2019,10,강서기적의도서관,기술과학,60,24
2019,10,강서기적의도서관,기술과학,70,5
2019,10,강서기적의도서관,기술과학,80,4
2019,10,강서기적의도서관,기술과학,90,1
2019,10,강서기적의도서관,문학,10,1926
2019,10,강서기적의도서관,문학,20,383
2019,10,강서기적의도서관,문학,30,52
2019,10,강서기적의도서관,문학,40,1607
2019,10,강서기적의도서관,문학,50,1261
2019,10,강서기적의도서관,문학,60,80
2019,10,강서기적의도서관,문학,70,71
2019,10,강서기적의도서관,문학,80,39
2019,10,강서기적의도서관,문학,90,5
2019,10,강서기적의도서관,사회과학,10,422
2019,10,강서기적의도서관,사회과학,20,47
2019,10,강서기적의도서관,사회과학,30,29
2019,10,강서기적의도서관,사회과학,40,445
2019,10,강서기적의도서관,사회과학,50,335
2019,10,강서기적의도서관,사회과학,60,8
2019,10,강서기적의도서관,사회과학,70,16
2019,10,강서기적의도서관,사회과학,80,7
2019,10,강서기적의도서관,사회과학,90,2
2019,10,강서기적의도서관,언어,10,271
2019,10,강서기적의도서관,언어,20,70
2019,10,강서기적의도서관,언어,30,26
2019,10,강서기적의도서관,언어,40,266
2019,10,강서기적의도서관,언어,50,208
2019,10,강서기적의도서관,언어,60,7
2019,10,강서기적의도서관,언어,70,4
2019,10,강서기적의도서관,언어,80,12
2019,10,강서기적의도서관,역사,10,261
2019,10,강서기적의도서관,역사,20,89
2019,10,강서기적의도서관,역사,30,5
2019,10,강서기적의도서관,역사,40,244
2019,10,강서기적의도서관,역사,50,225
2019,10,강서기적의도서관,역사,60,21
2019,10,강서기적의도서관,역사,70,3
2019,10,강서기적의도서관,역사,80,1
2019,10,강서기적의도서관,역사,90,3
2019,10,강서기적의도서관,예술,10,32
2019,10,강서기적의도서관,예술,20,14
2019,10,강서기적의도서관,예술,40,45
2019,10,강서기적의도서관,예술,50,37
2019,10,강서기적의도서관,예술,60,2
2019,10,강서기적의도서관,예술,70,6
2019,10,강서기적의도서관,예술,80,2
2019,10,강서기적의도서관,자연과학,10,530
2019,10,강서기적의도서관,자연과학,20,94
2019,10,강서기적의도서관,자연과학,30,2
2019,10,강서기적의도서관,자연과학,40,454
2019,10,강서기적의도서관,자연과학,50,366
2019,10,강서기적의도서관,자연과학,60,1
2019,10,강서기적의도서관,자연과학,70,7
2019,10,강서기적의도서관,자연과학,80,3
2019,10,강서기적의도서관,종교,10,41
2019,10,강서기적의도서관,종교,20,9
2019,10,강서기적의도서관,종교,30,2
2019,10,강서기적의도서관,종교,40,22
2019,10,강서기적의도서관,종교,50,38
2019,10,강서기적의도서관,종교,60,4
2019,10,강서기적의도서관,종교,70,4
2019,10,강서기적의도서관,종교,90,1
2019,10,강서기적의도서관,철학,10,53
2019,10,강서기적의도서관,철학,20,19
2019,10,강서기적의도서관,철학,30,7
2019,10,강서기적의도서관,철학,40,67
2019,10,강서기적의도서관,철학,50,62
2019,10,강서기적의도서관,철학,60,12
2019,10,강서기적의도서관,철학,70,5
2019,10,강서기적의도서관,철학,80,4
2019,10,강서기적의도서관,철학,90,1
2019,10,강서기적의도서관,총류,10,142
2019,10,강서기적의도서관,총류,20,50
2019,10,강서기적의도서관,총류,30,4
2019,10,강서기적의도서관,총류,40,114
2019,10,강서기적의도서관,총류,50,129
2019,10,강서기적의도서관,총류,60,5
2019,10,강서기적의도서관,총류,70,3
2019,10,강서기적의도서관,총류,80,1
2019,10,구덕도서관,기술과학,10,17
2019,10,구덕도서관,기술과학,100,1
2019,10,구덕도서관,기술과학,20,42
2019,10,구덕도서관,기술과학,30,11
2019,10,구덕도서관,기술과학,40,69
2019,10,구덕도서관,기술과학,50,115
2019,10,구덕도서관,기술과학,60,57
2019,10,구덕도서관,기술과학,70,30
2019,10,구덕도서관,기술과학,80,8
2019,10,구덕도서관,기술과학,90,3
2019,10,구덕도서관,문학,10,259
2019,10,구덕도서관,문학,100,61
2019,10,구덕도서관,문학,20,237
2019,10,구덕도서관,문학,30,136
2019,10,구덕도서관,문학,40,379
2019,10,구덕도서관,문학,50,573
2019,10,구덕도서관,문학,60,411
2019,10,구덕도서관,문학,70,185
2019,10,구덕도서관,문학,80,55
2019,10,구덕도서관,문학,90,15
2019,10,구덕도서관,사회과학,10,44
2019,10,구덕도서관,사회과학,100,18
2019,10,구덕도서관,사회과학,20,50
2019,10,구덕도서관,사회과학,30,45
2019,10,구덕도서관,사회과학,40,97
2019,10,구덕도서관,사회과학,50,150
2019,10,구덕도서관,사회과학,60,57
2019,10,구덕도서관,사회과학,70,30
2019,10,구덕도서관,사회과학,80,1
2019,10,구덕도서관,사회과학,90,2
2019,10,구덕도서관,언어,10,24
2019,10,구덕도서관,언어,100,2
2019,10,구덕도서관,언어,20,10
2019,10,구덕도서관,언어,30,2
2019,10,구덕도서관,언어,40,34
2019,10,구덕도서관,언어,50,62
2019,10,구덕도서관,언어,60,20
2019,10,구덕도서관,언어,70,6
2019,10,구덕도서관,역사,10,15
2019,10,구덕도서관,역사,100,12
2019,10,구덕도서관,역사,20,66
2019,10,구덕도서관,역사,30,21
2019,10,구덕도서관,역사,40,72
2019,10,구덕도서관,역사,50,133
2019,10,구덕도서관,역사,60,71
2019,10,구덕도서관,역사,70,34
2019,10,구덕도서관,역사,80,2
2019,10,구덕도서관,역사,90,3
2019,10,구덕도서관,예술,10,17
2019,10,구덕도서관,예술,100,3
2019,10,구덕도서관,예술,20,24
2019,10,구덕도서관,예술,30,17
2019,10,구덕도서관,예술,40,35
2019,10,구덕도서관,예술,50,75
2019,10,구덕도서관,예술,60,37
2019,10,구덕도서관,예술,70,36
2019,10,구덕도서관,자연과학,10,66
2019,10,구덕도서관,자연과학,100,4
2019,10,구덕도서관,자연과학,20,71
2019,10,구덕도서관,자연과학,30,7
2019,10,구덕도서관,자연과학,40,37
2019,10,구덕도서관,자연과학,50,140
2019,10,구덕도서관,자연과학,60,23
2019,10,구덕도서관,자연과학,70,5
2019,10,구덕도서관,자연과학,80,6
2019,10,구덕도서관,종교,10,2
2019,10,구덕도서관,종교,100,1
2019,10,구덕도서관,종교,20,2
2019,10,구덕도서관,종교,30,24
2019,10,구덕도서관,종교,40,11
2019,10,구덕도서관,종교,50,12
2019,10,구덕도서관,종교,60,15
2019,10,구덕도서관,종교,70,11
2019,10,구덕도서관,종교,80,1
2019,10,구덕도서관,철학,10,16
2019,10,구덕도서관,철학,20,19
2019,10,구덕도서관,철학,30,20
2019,10,구덕도서관,철학,40,44
2019,10,구덕도서관,철학,50,30
2019,10,구덕도서관,철학,60,32
2019,10,구덕도서관,철학,70,19
2019,10,구덕도서관,철학,80,5
2019,10,구덕도서관,철학,90,4
2019,10,구덕도서관,총류,10,5
2019,10,구덕도서관,총류,20,11
2019,10,구덕도서관,총류,30,6
2019,10,구덕도서관,총류,40,9
2019,10,구덕도서관,총류,50,34
2019,10,구덕도서관,총류,60,14
2019,10,구덕도서관,총류,70,4
2019,10,구포도서관,기술과학,10,45
2019,10,구포도서관,기술과학,20,94
2019,10,구포도서관,기술과학,30,90
2019,10,구포도서관,기술과학,40,152
2019,10,구포도서관,기술과학,50,164
2019,10,구포도서관,기술과학,60,124
2019,10,구포도서관,기술과학,70,44
2019,10,구포도서관,기술과학,80,9
2019,10,구포도서관,문학,10,633
2019,10,구포도서관,문학,20,543
2019,10,구포도서관,문학,30,419
2019,10,구포도서관,문학,40,713
2019,10,구포도서관,문학,50,1180
2019,10,구포도서관,문학,60,617
2019,10,구포도서관,문학,70,258
2019,10,구포도서관,문학,80,165
2019,10,구포도서관,문학,90,9
2019,10,구포도서관,사회과학,10,152
2019,10,구포도서관,사회과학,20,173
2019,10,구포도서관,사회과학,30,169
2019,10,구포도서관,사회과학,40,300
2019,10,구포도서관,사회과학,50,330
2019,10,구포도서관,사회과학,60,185
2019,10,구포도서관,사회과학,70,55
2019,10,구포도서관,사회과학,80,18
2019,10,구포도서관,언어,10,46
2019,10,구포도서관,언어,20,21
2019,10,구포도서관,언어,30,32
2019,10,구포도서관,언어,40,61
2019,10,구포도서관,언어,50,100
2019,10,구포도서관,언어,60,22
2019,10,구포도서관,언어,70,10
2019,10,구포도서관,언어,80,4
2019,10,구포도서관,역사,10,64
2019,10,구포도서관,역사,20,121
2019,10,구포도서관,역사,30,44
2019,10,구포도서관,역사,40,100
2019,10,구포도서관,역사,50,174
2019,10,구포도서관,역사,60,50
2019,10,구포도서관,역사,70,48
2019,10,구포도서관,역사,80,13
2019,10,구포도서관,예술,10,29
2019,10,구포도서관,예술,20,30
2019,10,구포도서관,예술,30,51
2019,10,구포도서관,예술,40,69
2019,10,구포도서관,예술,50,70
2019,10,구포도서관,예술,60,35
2019,10,구포도서관,예술,70,15
2019,10,구포도서관,예술,80,6
2019,10,구포도서관,자연과학,10,146
2019,10,구포도서관,자연과학,20,198
2019,10,구포도서관,자연과학,30,13
2019,10,구포도서관,자연과학,40,106
2019,10,구포도서관,자연과학,50,203
2019,10,구포도서관,자연과학,60,25
2019,10,구포도서관,자연과학,70,22
2019,10,구포도서관,자연과학,80,5
2019,10,구포도서관,종교,10,10
2019,10,구포도서관,종교,20,26
2019,10,구포도서관,종교,30,19
2019,10,구포도서관,종교,40,15
2019,10,구포도서관,종교,50,60
2019,10,구포도서관,종교,60,26
2019,10,구포도서관,종교,70,28
2019,10,구포도서관,종교,80,2
2019,10,구포도서관,철학,10,39
2019,10,구포도서관,철학,20,35
2019,10,구포도서관,철학,30,70
2019,10,구포도서관,철학,40,61
2019,10,구포도서관,철학,50,128
2019,10,구포도서관,철학,60,49
2019,10,구포도서관,철학,70,38
2019,10,구포도서관,철학,80,16
2019,10,구포도서관,총류,10,41
2019,10,구포도서관,총류,20,37
2019,10,구포도서관,총류,30,22
2019,10,구포도서관,총류,40,53
2019,10,구포도서관,총류,50,81
2019,10,구포도서관,총류,60,34
2019,10,구포도서관,총류,70,2
2019,10,구포도서관,총류,80,3
2019,10,금곡도서관,기술과학,10,39
2019,10,금곡도서관,기술과학,20,20
2019,10,금곡도서관,기술과학,30,13
2019,10,금곡도서관,기술과학,40,63
2019,10,금곡도서관,기술과학,50,41
2019,10,금곡도서관,기술과학,60,55
2019,10,금곡도서관,기술과학,70,31
2019,10,금곡도서관,기술과학,80,1
2019,10,금곡도서관,문학,10,378
2019,10,금곡도서관,문학,20,138
2019,10,금곡도서관,문학,30,62
2019,10,금곡도서관,문학,40,317
2019,10,금곡도서관,문학,50,312
2019,10,금곡도서관,문학,60,246
2019,10,금곡도서관,문학,70,101
2019,10,금곡도서관,문학,80,95
2019,10,금곡도서관,사회과학,10,62
2019,10,금곡도서관,사회과학,20,51
2019,10,금곡도서관,사회과학,30,16
2019,10,금곡도서관,사회과학,40,109
2019,10,금곡도서관,사회과학,50,105
2019,10,금곡도서관,사회과학,60,32
2019,10,금곡도서관,사회과학,70,43
2019,10,금곡도서관,사회과학,80,5
2019,10,금곡도서관,언어,10,35
2019,10,금곡도서관,언어,20,19
2019,10,금곡도서관,언어,30,2
2019,10,금곡도서관,언어,40,60
